tenant_id,entra_object_id,user_principal_name,mail,display_name,manager_id,raw,synced_at
a1b2c3d4-e5f6-7890-abcd-ef1234567890,1fda4644-c4a6-4abd-b169-7d4a5e9f22eb,trung.bui@setafuture.onmicrosoft.com,trung.bui@setafuture.onmicrosoft.com,Bùi Xuân Trung,ac1d3391-705c-4f4c-9567-c89a8680f0e8,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""1fda4644-c4a6-4abd-b169-7d4a5e9f22eb"",""displayName"":""Bùi Xuân Trung"",""givenName"":""Trung"",""surname"":""Bùi"",""userPrincipalName"":""trung.bui@setafuture.onmicrosoft.com"",""mail"":""trung.bui@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9467089247"",""businessPhones"":[""+84 9467089247""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1057"",""skills"":[""Angular"",""React"",""Accessibility"",""Figma"",""Next.js"",""TailwindCSS""],""createdDateTime"":""2025-12-16T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtMWZkYTQ2NDQtYzRhNi00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,7230caef-974d-4412-ac70-8d62dbf66723,manh.do@setafuture.onmicrosoft.com,manh.do@setafuture.onmicrosoft.com,Đỗ Đình Mạnh,f1280a65-993e-4c4e-add9-145e1fc6a314,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""7230caef-974d-4412-ac70-8d62dbf66723"",""displayName"":""Đỗ Đình Mạnh"",""givenName"":""Mạnh"",""surname"":""Đỗ"",""userPrincipalName"":""manh.do@setafuture.onmicrosoft.com"",""mail"":""manh.do@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9167535618"",""businessPhones"":[""+84 9167535618""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1058"",""skills"":[""TailwindCSS"",""JavaScript"",""Redux"",""HTML"",""Webpack""],""createdDateTime"":""2025-12-26T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtNzIzMGNhZWYtOTc0ZC00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,489057f4-72ac-45b4-b2f7-27b8093fab48,an.ho1@setafuture.onmicrosoft.com,an.ho1@setafuture.onmicrosoft.com,Hồ Văn An,7def619d-b676-44e5-b42b-d28b19d5c693,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""489057f4-72ac-45b4-b2f7-27b8093fab48"",""displayName"":""Hồ Văn An"",""givenName"":""An"",""surname"":""Hồ"",""userPrincipalName"":""an.ho1@setafuture.onmicrosoft.com"",""mail"":""an.ho1@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9620876491"",""businessPhones"":[""+84 9620876491""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1059"",""skills"":[""Accessibility"",""Next.js"",""CSS"",""HTML"",""Angular"",""Zustand""],""createdDateTime"":""2025-07-27T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtNDg5MDU3ZjQtNzJhYy00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,dce76b0e-46a6-48ef-b3b3-15e44e7b95f0,ha.ngo@setafuture.onmicrosoft.com,ha.ngo@setafuture.onmicrosoft.com,Ngô Hoàng Hà,a8644c14-392e-4e8b-803c-5b6021954430,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""dce76b0e-46a6-48ef-b3b3-15e44e7b95f0"",""displayName"":""Ngô Hoàng Hà"",""givenName"":""Hà"",""surname"":""Ngô"",""userPrincipalName"":""ha.ngo@setafuture.onmicrosoft.com"",""mail"":""ha.ngo@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9727431943"",""businessPhones"":[""+84 9727431943""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1060"",""skills"":[""Redux"",""Vue"",""Accessibility"",""CSS"",""TypeScript"",""React""],""createdDateTime"":""2025-08-26T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtZGNlNzZiMGUtNDZhNi00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,4a2b7158-9543-4d61-8668-8cb146d33f17,linh.duong@setafuture.onmicrosoft.com,linh.duong@setafuture.onmicrosoft.com,Dương Xuân Linh,f188a990-f216-44ce-9dc2-58ecd4665408,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""4a2b7158-9543-4d61-8668-8cb146d33f17"",""displayName"":""Dương Xuân Linh"",""givenName"":""Linh"",""surname"":""Dương"",""userPrincipalName"":""linh.duong@setafuture.onmicrosoft.com"",""mail"":""linh.duong@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9462393400"",""businessPhones"":[""+84 9462393400""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1061"",""skills"":[""Performance Optimization"",""Redux"",""Angular"",""HTML"",""Figma"",""Vue""],""createdDateTime"":""2026-03-07T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtNGEyYjcxNTgtOTU0My00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,e5252f6a-a941-44c8-8aa1-a3fc13adcd7e,nhung.ly@setafuture.onmicrosoft.com,nhung.ly@setafuture.onmicrosoft.com,Lý Đình Nhung,ffbd5a73-9fa9-4c95-aaa7-52500210162a,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""e5252f6a-a941-44c8-8aa1-a3fc13adcd7e"",""displayName"":""Lý Đình Nhung"",""givenName"":""Nhung"",""surname"":""Lý"",""userPrincipalName"":""nhung.ly@setafuture.onmicrosoft.com"",""mail"":""nhung.ly@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9267804836"",""businessPhones"":[""+84 9267804836""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1062"",""skills"":[""JavaScript"",""Angular"",""Figma""],""createdDateTime"":""2026-01-13T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtZTUyNTJmNmEtYTk0MS00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0bb83a97-6114-4feb-9ff6-7c8e2ed8666d,tan.nguyen@setafuture.onmicrosoft.com,tan.nguyen@setafuture.onmicrosoft.com,Nguyễn Văn Tân,2ca56b41-1963-49f7-b1ac-562dd7aef21b,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""0bb83a97-6114-4feb-9ff6-7c8e2ed8666d"",""displayName"":""Nguyễn Văn Tân"",""givenName"":""Tân"",""surname"":""Nguyễn"",""userPrincipalName"":""tan.nguyen@setafuture.onmicrosoft.com"",""mail"":""tan.nguyen@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9681153852"",""businessPhones"":[""+84 9681153852""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1063"",""skills"":[""Vite"",""Figma"",""Performance Optimization"",""Next.js""],""createdDateTime"":""2025-07-17T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtMGJiODNhOTctNjExNC00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,c1cc1139-4947-48e1-a47f-c3e7bbdd01f0,tung.tran@setafuture.onmicrosoft.com,tung.tran@setafuture.onmicrosoft.com,Trần Hoàng Tùng,c3147448-1f30-4112-8623-e05c4f0204cb,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""c1cc1139-4947-48e1-a47f-c3e7bbdd01f0"",""displayName"":""Trần Hoàng Tùng"",""givenName"":""Tùng"",""surname"":""Trần"",""userPrincipalName"":""tung.tran@setafuture.onmicrosoft.com"",""mail"":""tung.tran@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9779864783"",""businessPhones"":[""+84 9779864783""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1064"",""skills"":[""Zustand"",""Vite"",""TypeScript""],""createdDateTime"":""2025-09-07T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtYzFjYzExMzktNDk0Ny00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,ef15d1dc-43b8-46ef-b8b0-914904d803da,thu.le@setafuture.onmicrosoft.com,thu.le@setafuture.onmicrosoft.com,Lê Xuân Thu,da32145b-e55e-4afc-b21c-80fcedbf5035,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""ef15d1dc-43b8-46ef-b8b0-914904d803da"",""displayName"":""Lê Xuân Thu"",""givenName"":""Thu"",""surname"":""Lê"",""userPrincipalName"":""thu.le@setafuture.onmicrosoft.com"",""mail"":""thu.le@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9508729871"",""businessPhones"":[""+84 9508729871""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1065"",""skills"":[""Redux"",""Figma"",""TailwindCSS""],""createdDateTime"":""2025-11-24T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtZWYxNWQxZGMtNDNiOC00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,dbe8e7d8-72da-4b5e-97bd-56dbe3608728,binh.pham@setafuture.onmicrosoft.com,binh.pham@setafuture.onmicrosoft.com,Phạm Đình Bình,f5bd0df8-0f24-4da1-9c2a-29cbcdd49013,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""dbe8e7d8-72da-4b5e-97bd-56dbe3608728"",""displayName"":""Phạm Đình Bình"",""givenName"":""Bình"",""surname"":""Phạm"",""userPrincipalName"":""binh.pham@setafuture.onmicrosoft.com"",""mail"":""binh.pham@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 930730445"",""businessPhones"":[""+84 930730445""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1066"",""skills"":[""JavaScript"",""TypeScript"",""Redux"",""Zustand"",""React""],""createdDateTime"":""2025-05-19T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtZGJlOGU3ZDgtNzJkYS00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,19efc06f-bb69-403b-bfd8-8a2a54d7da38,hoa.hoang@setafuture.onmicrosoft.com,hoa.hoang@setafuture.onmicrosoft.com,Hoàng Văn Hoa,a9acade6-169f-4eb4-a03a-7b17c7b81e6b,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""19efc06f-bb69-403b-bfd8-8a2a54d7da38"",""displayName"":""Hoàng Văn Hoa"",""givenName"":""Hoa"",""surname"":""Hoàng"",""userPrincipalName"":""hoa.hoang@setafuture.onmicrosoft.com"",""mail"":""hoa.hoang@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9766693022"",""businessPhones"":[""+84 9766693022""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1067"",""skills"":[""React"",""Accessibility"",""Vue"",""CSS""],""createdDateTime"":""2025-10-13T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtMTllZmMwNmYtYmI2OS00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,3ff356fd-c950-457c-af37-eada56bf9acd,mai.huynh@setafuture.onmicrosoft.com,mai.huynh@setafuture.onmicrosoft.com,Huỳnh Hoàng Mai,ffc4c2aa-f03e-43cf-853d-b759789db889,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""3ff356fd-c950-457c-af37-eada56bf9acd"",""displayName"":""Huỳnh Hoàng Mai"",""givenName"":""Mai"",""surname"":""Huỳnh"",""userPrincipalName"":""mai.huynh@setafuture.onmicrosoft.com"",""mail"":""mai.huynh@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9643602498"",""businessPhones"":[""+84 9643602498""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1068"",""skills"":[""Vue"",""JavaScript"",""TailwindCSS"",""Angular"",""Zustand""],""createdDateTime"":""2025-10-18T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtM2ZmMzU2ZmQtYzk1MC00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,f8eaaff3-078f-4d23-a1d2-1bb07f5a481c,phuong.phan@setafuture.onmicrosoft.com,phuong.phan@setafuture.onmicrosoft.com,Phan Xuân Phương,b097086a-e274-432b-8ac6-a2a47e667f42,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""f8eaaff3-078f-4d23-a1d2-1bb07f5a481c"",""displayName"":""Phan Xuân Phương"",""givenName"":""Phương"",""surname"":""Phan"",""userPrincipalName"":""phuong.phan@setafuture.onmicrosoft.com"",""mail"":""phuong.phan@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9853107864"",""businessPhones"":[""+84 9853107864""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1069"",""skills"":[""JavaScript"",""Next.js"",""Vue"",""Webpack""],""createdDateTime"":""2025-09-09T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtZjhlYWFmZjMtMDc4Zi00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,fe2c88c9-a74b-4609-b5fe-4dfd577889bc,thanh.vu@setafuture.onmicrosoft.com,thanh.vu@setafuture.onmicrosoft.com,Vũ Đình Thanh,42106f82-f6d1-4cbb-a9b0-4d38e8aecd73,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""fe2c88c9-a74b-4609-b5fe-4dfd577889bc"",""displayName"":""Vũ Đình Thanh"",""givenName"":""Thanh"",""surname"":""Vũ"",""userPrincipalName"":""thanh.vu@setafuture.onmicrosoft.com"",""mail"":""thanh.vu@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9868853413"",""businessPhones"":[""+84 9868853413""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1070"",""skills"":[""HTML"",""JavaScript"",""Redux"",""TailwindCSS""],""createdDateTime"":""2025-12-13T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtZmUyYzg4YzktYTc0Yi00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,0a366415-6f7e-4e35-b516-037aabee2be1,viet.vo@setafuture.onmicrosoft.com,viet.vo@setafuture.onmicrosoft.com,Võ Văn Việt,e92d252f-4928-43bf-8bc0-0de5bb1cf620,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""0a366415-6f7e-4e35-b516-037aabee2be1"",""displayName"":""Võ Văn Việt"",""givenName"":""Việt"",""surname"":""Võ"",""userPrincipalName"":""viet.vo@setafuture.onmicrosoft.com"",""mail"":""viet.vo@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9270153372"",""businessPhones"":[""+84 9270153372""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1071"",""skills"":[""HTML"",""TypeScript"",""Figma"",""Accessibility"",""Testing""],""createdDateTime"":""2025-08-08T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtMGEzNjY0MTUtNmY3ZS00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,3a840020-b76b-41d8-9f1f-4a3123b97b3b,tri.dang@setafuture.onmicrosoft.com,tri.dang@setafuture.onmicrosoft.com,Đặng Hoàng Trí,b7040779-c178-4020-a81d-c10ee8ea7a6b,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""3a840020-b76b-41d8-9f1f-4a3123b97b3b"",""displayName"":""Đặng Hoàng Trí"",""givenName"":""Trí"",""surname"":""Đặng"",""userPrincipalName"":""tri.dang@setafuture.onmicrosoft.com"",""mail"":""tri.dang@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9118771419"",""businessPhones"":[""+84 9118771419""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1072"",""skills"":[""Next.js"",""JavaScript"",""HTML"",""CSS"",""Accessibility""],""createdDateTime"":""2025-12-05T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtM2E4NDAwMjAtYjc2Yi00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,5ccb3b28-8f6f-4e68-8e8e-78272b27bc11,dung.bui@setafuture.onmicrosoft.com,dung.bui@setafuture.onmicrosoft.com,Bùi Xuân Dũng,f169a203-2b09-4a4e-98b9-98b6f89a3819,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""5ccb3b28-8f6f-4e68-8e8e-78272b27bc11"",""displayName"":""Bùi Xuân Dũng"",""givenName"":""Dũng"",""surname"":""Bùi"",""userPrincipalName"":""dung.bui@setafuture.onmicrosoft.com"",""mail"":""dung.bui@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9286312771"",""businessPhones"":[""+84 9286312771""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1073"",""skills"":[""React"",""JavaScript"",""Vue"",""Accessibility"",""HTML"",""Zustand""],""createdDateTime"":""2025-08-21T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtNWNjYjNiMjgtOGY2Zi00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,8d7fcb8f-09e5-4d98-9200-a7de81d25f43,khai.do@setafuture.onmicrosoft.com,khai.do@setafuture.onmicrosoft.com,Đỗ Đình Khải,31cc1fac-8473-4c95-961d-494fce1e0455,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""8d7fcb8f-09e5-4d98-9200-a7de81d25f43"",""displayName"":""Đỗ Đình Khải"",""givenName"":""Khải"",""surname"":""Đỗ"",""userPrincipalName"":""khai.do@setafuture.onmicrosoft.com"",""mail"":""khai.do@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9691951959"",""businessPhones"":[""+84 9691951959""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1074"",""skills"":[""TailwindCSS"",""Angular"",""Webpack"",""Next.js""],""createdDateTime"":""2025-09-19T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtOGQ3ZmNiOGYtMDllNS00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,6cf183cb-94c3-451b-b371-ae08f3256fab,nga.ho1@setafuture.onmicrosoft.com,nga.ho1@setafuture.onmicrosoft.com,Hồ Văn Nga,bc0aeedb-acad-4311-b059-d24a46aff0d2,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""6cf183cb-94c3-451b-b371-ae08f3256fab"",""displayName"":""Hồ Văn Nga"",""givenName"":""Nga"",""surname"":""Hồ"",""userPrincipalName"":""nga.ho1@setafuture.onmicrosoft.com"",""mail"":""nga.ho1@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9895074292"",""businessPhones"":[""+84 9895074292""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1075"",""skills"":[""JavaScript"",""Accessibility"",""TypeScript"",""Angular""],""createdDateTime"":""2025-07-31T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtNmNmMTgzY2ItOTRjMy00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,7a5315e2-0e66-4964-8a5d-bc745c99f556,son.ngo@setafuture.onmicrosoft.com,son.ngo@setafuture.onmicrosoft.com,Ngô Hoàng Sơn,c333de1c-768d-4d35-bee1-fd782c711014,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""7a5315e2-0e66-4964-8a5d-bc745c99f556"",""displayName"":""Ngô Hoàng Sơn"",""givenName"":""Sơn"",""surname"":""Ngô"",""userPrincipalName"":""son.ngo@setafuture.onmicrosoft.com"",""mail"":""son.ngo@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9410607076"",""businessPhones"":[""+84 9410607076""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1076"",""skills"":[""Webpack"",""React"",""Vue"",""Next.js"",""Figma"",""TailwindCSS""],""createdDateTime"":""2025-08-29T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtN2E1MzE1ZTItMGU2Ni00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,41ab72c7-859a-4446-8515-170c26796ba8,trung.duong@setafuture.onmicrosoft.com,trung.duong@setafuture.onmicrosoft.com,Dương Xuân Trung,25678646-5382-49ba-983a-86102d138dad,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""41ab72c7-859a-4446-8515-170c26796ba8"",""displayName"":""Dương Xuân Trung"",""givenName"":""Trung"",""surname"":""Dương"",""userPrincipalName"":""trung.duong@setafuture.onmicrosoft.com"",""mail"":""trung.duong@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9334966259"",""businessPhones"":[""+84 9334966259""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1077"",""skills"":[""CSS"",""Performance Optimization"",""Next.js"",""Accessibility""],""createdDateTime"":""2025-10-02T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtNDFhYjcyYzctODU5YS00Cg==\""""}",2026-05-19T07:00:00+00:00
a1b2c3d4-e5f6-7890-abcd-ef1234567890,bdd8f762-8186-4ce0-a34b-6d379f0615c1,manh.ly@setafuture.onmicrosoft.com,manh.ly@setafuture.onmicrosoft.com,Lý Đình Mạnh,fcaa9bc5-c68c-405e-913c-0fd2af61e407,"{""@odata.context"":""https://graph.microsoft.com/v1.0/$metadata#users/$entity"",""id"":""bdd8f762-8186-4ce0-a34b-6d379f0615c1"",""displayName"":""Lý Đình Mạnh"",""givenName"":""Mạnh"",""surname"":""Lý"",""userPrincipalName"":""manh.ly@setafuture.onmicrosoft.com"",""mail"":""manh.ly@setafuture.onmicrosoft.com"",""jobTitle"":""Frontend Developer"",""department"":""Frontend Engineering"",""officeLocation"":""Ho Chi Minh City"",""city"":""Ho Chi Minh City"",""country"":""Vietnam"",""usageLocation"":""VN"",""mobilePhone"":""+84 9718507018"",""businessPhones"":[""+84 9718507018""],""preferredLanguage"":""vi-VN"",""accountEnabled"":true,""userType"":""Member"",""employeeId"":""1078"",""skills"":[""React"",""Angular"",""TypeScript"",""Zustand"",""Figma"",""Redux""],""createdDateTime"":""2025-06-10T07:00:00.000Z"",""@odata.etag"":""W/\""JzEtYmRkOGY3NjItODE4Ni00Cg==\""""}",2026-05-19T07:00:00+00:00
